S9A
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,OPEN
DATA=
TIMEZONE_OFFSET=120
a1496127900,0.436
73,0.434
74,0.422
82,0.425
101,0.42
197,0.439
312,0.44
391,0.436
416,0.42
420,0.42
487,0.42
a1496223300,0.449
157,0.436
219,0.436
340,0.442
a1496310180,0.439
38,0.439
334,0.437
a1496389380,0.438
11,0.438
33,0.429
248,0.429
a1496733120,0.384
9,0.384
26,0.39
124,0.389
238,0.38
392,0.37
432,0.38
437,0.37
a1496831280,0.387
120,0.395
a1496909820,0.394
378,0.398
431,0.38
a1496999040,0.385
13,0.374
200,0.392
290,0.389
351,0.39
385,0.399
386,0.399
a1497275040,0.42
69,0.41
99,0.4
a1497423900,0.415
344,0.395
355,0.387
422,0.387
a1497511740,0.385
1,0.385
5,0.385
90,0.37
272,0.37
332,0.374
339,0.37
a1497596700,0.405
166,0.373
171,0.373
233,0.386
413,0.368
473,0.391
474,0.391
475,0.39
484,0.39
a1497872880,0.374
16,0.375
64,0.377
72,0.377
78,0.377
81,0.377
170,0.39
"
